Checking Euc10 1000000 random points, query radius = 1.0 pivots = 200
diagonal_distance	lidim	count	piv iDIM	count
0.8	8.194467899289302	749222	3.9303897386340987	200
0.81	8.00284373317399	764039	3.916039255298263	200
0.82	7.814504344338558	778280	3.9017516765845106	200
0.83	7.631221707542665	792110	3.8875281914087823	200
0.84	7.453252926966624	805559	3.8733700176805397	200
0.85	7.277065821349821	818246	3.8592784031348666	200
0.86	7.106287181460289	830548	3.8452546261908673	200
0.87	6.939345563139741	842305	3.8312999968372425	200
0.88	6.776339374372882	853517	3.8174158575459574	200
0.89	6.616632751795385	864108	3.80360358421489	200
0.9	6.460392852613693	874076	3.789864587140534	200
0.91	6.309027686183867	883673	3.776200312021734	200
0.92	6.16145088534026	892737	3.7626122409954617	200
0.93	6.017678447414624	901267	3.7491018937058493	200
0.94	5.876953399542664	909199	3.735670828407537	200
0.95	5.740112189004948	916643	3.722320643104603	200
0.96	5.60830407860172	923819	3.7090529767262588	200
0.97	5.479096753891539	930383	3.695869510340721	200
0.98	5.3527063805418225	936351	3.6827719684085047	200
0.99	5.230288231349334	941966	3.6697621200767307	200
1	5.112115900820522	947307	3.656841780515783	200
1.01	4.997238085894493	952227	3.644012812300067	200
1.02	4.885640720548488	956776	3.6312771268344037	200
1.03	4.777881148108813	961060	3.61863668582791	200
1.04	4.672889633347002	964957	3.6060935028171555	200
1.05	4.570743379991896	968453	3.593649644740595	200
1.06	4.471702540482877	971652	3.5813072335663225	200
1.07	4.37620806688195	974698	3.5690684479753645	200
1.08	4.283436974292589	977442	3.556935525102823	200
1.09	4.193288076860959	979894	3.5449107623393705	200
1.1	4.105864204603739	982088	3.532996519195681	200
1.11	4.020967906369365	984051	3.5211952192327045	200
1.12	3.938852551188056	985826	3.5095093520606575	200
1.13	3.8594744282061106	987473	3.4979414754100415	200
1.14	3.7826049566380475	988949	3.486494217278058	200
1.15	3.707860744917528	990239	3.4751702781541054	200
1.16	3.6356659379695353	991422	3.4639724333282844	200
1.17	3.5656009623638543	992422	3.4529035352871458	200
1.18	3.4979271730635113	993386	3.441966516201202	200
1.19	3.4324470381290983	994192	3.4311643905090463	200
1.2	3.3687236076082137	994932	3.4205002576033765	200
1.21	3.307059516586933	995572	3.4099773046244555	200
1.22	3.2472824896192556	996112	3.3995988093671534	200
1.23	3.1895022924450087	996623	3.3893681433080305	200
1.24	3.133647301029096	997091	3.379288774759474	200
1.25	3.07975597384849	997461	3.3693642721584705	200
1.26	3.026838458056037	997801	3.3595983074980857	200
1.27	2.9757722275374214	998115	3.3499946599104424	200
1.28	2.9262717290019076	998357	3.340557219410543	200
1.29	2.878376632617067	998587	3.3312899908111127	200
1.3	2.8317498685863307	998754	3.3221970978192967	200
1.31	2.786600691481358	998898	3.3132827873268984	200
1.32	2.7427055966093548	999043	3.304551433906776	200
1.33	2.7003197075443235	999163	3.2960075445288135	200
1.34	2.658945307707638	999261	3.2876557635099792	200
1.35	2.619203405865157	999361	3.2795008777140207	200
1.36	2.5801612263425477	999449	3.2715478220174226	200
1.37	2.5435622795540342	999510	3.263801685059486	200
1.38	2.5059736147498595	999570	3.256267715295693	200
1.39	2.4699693220625716	999606	3.2489513273747224	200
1.4	2.4356697374073644	999636	3.2418581088611726	200
1.41	2.4032661967711553	999663	3.234993827327347	200
1.42	2.371041106880443	999694	3.228364437839167	200
1.43	2.338297952865979	999716	3.2219760908631034	200
1.44	2.3086484421503903	999732	3.215835140622699	200
1.45	2.281623420677538	999751	3.20994815393541	200
1.46	2.2493591098936876	999755	3.204321919562471	200
1.47	2.219575040080898	999770	3.1989634581068307	200
1.48	2.197894679376934	999775	3.193880032496595	200
1.49	2.163971928874227	999780	3.189079159094095	200
1.5	2.1416626260678644	999785	3.1845686194733784	200
1.51	2.1188045325563643	999786	3.1803564729121145	200
1.52	2.1049286979496857	999787	3.176451069647042	200
1.53	2.063089904877611	999793	3.172861064945752	200
1.54	2.041013500651119	999794	3.1695954340513426	200
1.55	2.0305033563572343	999795	3.1666634880608084	200
1.56	2.0120602862423485	999796	3.164074890802447	200
1.57	1.9821398199797278	999798	3.16183967678267	200
1.58	1.975480893050135	999798	3.1599682702780045	200
1.59	1.9689323864787076	999798	3.1584715056540373	200
1.6	1.924777725689507	999799	3.1573606489996076	200
1.61	1.8916547531310557	999800	3.1566474211717606	200
1.62	1.8909201880832531	999800	3.1563440223548644	200
1.63	1.8903846732187222	999800	3.156463158246012	200
1.64	1.8900542636930748	999800	3.157018067988373	200
1.65	1.8899352481160214	999800	3.158022553984844	200
1.66	1.8900341601670387	999800	3.1594910137359364	200
1.67	1.890357790955965	999800	3.161438473858823	200
1.68	1.890913202186107	999800	3.163880626458778	200
1.69	1.8917077401853057	999800	3.1668338680399746	200
1.7	1.8927490508689073	999800	3.170315341160322	200
1.71	1.8940450957152812	999800	3.1743429790543813	200
1.72	1.895604168831119	999800	3.1789355534700188	200
1.73	1.8932002717897058	999800	3.184112725988651	200
1.74	1.8890427500674967	999800	3.1898951031254406	200
1.75	1.8850686132921932	999800	3.1963042955358714	200
1.76	1.8812812057709845	999800	3.2033629816881217	200
1.77	1.8776839395225802	999800	3.2110949763979053	200
1.78	1.874280295999158	999800	3.219525304663798	200
1.79	1.871073827889557	999800	3.2286802812874513	200
1.8	1.8680681610103724	999800	3.2385875968151248	200
1.81	1.8652669962873691	999800	3.2492764103950345	200
1.82	1.8626741118354129	999800	3.2607774502106417	200
1.83	1.8602933651423146	999800	3.2731231222234727	200
1.84	1.8581286953609228	999800	3.2863476280419426	200
1.85	1.856184125718651	999800	3.3004870928261596	200
1.86	1.8544637660471985	999800	3.315579704244196	200
1.87	1.8529718154440773	999800	3.331665863614803	200
1.88	1.8517125650686437	999800	3.3487883505069442	200
1.89	1.8506904010817933	999800	3.366992502220015	200
1.9	1.849909807738302	999800	3.38632640974355	200
1.91	1.8493753706377876	999800	3.3882112376670217	200
1.92	1.8490917801425912	999800	3.37833849513467	200
1.93	1.8490638349733621	999800	3.3689504584091727	200
1.94	1.849296445988576	999800	3.360051579141714	200
1.95	1.8497946401593786	999800	3.351646380668764	200
1.96	1.8505635647491419	999800	3.343739459134042	200
1.97	1.8516084917064923	999800	3.3363354846520403	200
1.98	1.8529348222845963	999800	3.3294392025214146	200
1.99	1.852387930405433	999800	3.323055434496093	200
2	1.85013228778631	999800	3.317189080121236	200
2.01	1.8469802922976293	999800	3.3118451181404063	200
2.02	1.8404131153402155	999800	3.30702860797922	200
2.03	1.8341154468445775	999800	3.3027446913095804	200
2.04	1.828086921379835	999800	3.2936371129641597	200
2.05	1.82232717034892	999800	3.2778389156517673	200
2.06	1.8168358219004728	999800	3.2388689054474447	200
2.07	1.8116125008452866	999800	3.201273003058174	200
2.08	1.8066568285756848	999800	3.1650089482881483	200
2.09	1.8019684229885349	999800	3.1300362662818006	200
2.1	1.7975468984110783	999800	3.096316175714874	200
